,publishedAt,authorDisplayName,textDisplay,likeCount,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized
572,2024-08-11T04:05:29Z,@syifadynti9732,di perusahaan tepat kerja ku baru aja ngalamin kesurupan masal kata senior ku emang setiap tahun terjadi kali mungkin ada satu karyawan yg emnag bisa liatmerasakan mungkin jd suka tiba tiba pingsan waktu kejadian awal nya satu org di bawa lah keluar ruang an kerja di lanjut sama karyawan yg bisa tadi dan lanjut terus ke yg lain tiap org yg kesurupan udh lewat dri pintu ruang an wkwk berasa masuk ke dalam film horror krn cuma beberapa menitdetik itu pasti ada yg teriak lagi trs aku mikir quotini bisa terjadi kesurupan banyak itu apa krn setan nya banyak atau gimanaquot dan aku menyimpulkan quotoh emng banyak kali ya soalnya org yg kedua yg bisa liat sampe pingsan juga krn saking kuat nya energi merekaquot hahahaha ngide bgttttbrtapi pas aku tanya temen ku yg kesurupan juga soal awal mulu tiba tiba  sadar itu apa yg di lihat emang liat sosok nya atau gimana katanya quotengga liat cuma semacam perasaan beda trs ya tiba tiba  bisa ngendaliin diri ajaquot ini tuh krn terlalu kaget dan cemas berlebihan jdi diri kita tuh mudah di kuasai mereka mksd nya mereka tuh beneran ada dan masuk ke diri manusia itu pertanyaan yg sering aku tanya tanya tiap liat org kesurupan,1,"['di', 'perusahaan', 'tepat', 'kerja', 'ku', 'baru', 'aja', 'ngalamin', 'kesurupan', 'masal', 'kata', 'senior', 'ku', 'emang', 'setiap', 'tahun', 'terjadi', 'kali', 'mungkin', 'ada', 'satu', 'karyawan', 'yg', 'emnag', 'bisa', 'liatmerasakan', 'mungkin', 'jd', 'suka', 'tiba', 'tiba', 'pingsan', 'waktu', 'kejadian', 'awal', 'nya', 'satu', 'org', 'di', 'bawa', 'lah', 'keluar', 'ruang', 'an', 'kerja', 'di', 'lanjut', 'sama', 'karyawan', 'yg', 'bisa', 'tadi', 'dan', 'lanjut', 'terus', 'ke', 'yg', 'lain', 'tiap', 'org', 'yg', 'kesurupan', 'udh', 'lewat', 'dri', 'pintu', 'ruang', 'an', 'wkwk', 'berasa', 'masuk', 'ke', 'dalam', 'film', 'horror', 'krn', 'cuma', 'beberapa', 'menitdetik', 'itu', 'pasti', 'ada', 'yg', 'teriak', 'lagi', 'trs', 'aku', 'mikir', 'quotini', 'bisa', 'terjadi', 'kesurupan', 'banyak', 'itu', 'apa', 'krn', 'setan', 'nya', 'banyak', 'atau', 'gimanaquot', 'dan', 'aku', 'menyimpulkan', 'quotoh', 'emng', 'banyak', 'kali', 'ya', 'soalnya', 'org', 'yg', 'kedua', 'yg', 'bisa', 'liat', 'sampe', 'pingsan', 'juga', 'krn', 'saking', 'kuat', 'nya', 'energi', 'merekaquot', 'hahahaha', 'ngide', 'bgttttbrtapi', 'pas', 'aku', 'tanya', 'temen', 'ku', 'yg', 'kesurupan', 'juga', 'soal', 'awal', 'mulu', 'tiba', 'tiba', 'sadar', 'itu', 'apa', 'yg', 'di', 'lihat', 'emang', 'liat', 'sosok', 'nya', 'atau', 'gimana', 'katanya', 'quotengga', 'liat', 'cuma', 'semacam', 'perasaan', 'beda', 'trs', 'ya', 'tiba', 'tiba', 'bisa', 'ngendaliin', 'diri', 'ajaquot', 'ini', 'tuh', 'krn', 'terlalu', 'kaget', 'dan', 'cemas', 'berlebihan', 'jdi', 'diri', 'kita', 'tuh', 'mudah', 'di', 'kuasai', 'mereka', 'mksd', 'nya', 'mereka', 'tuh', 'beneran', 'ada', 'dan', 'masuk', 'ke', 'diri', 'manusia', 'itu', 'pertanyaan', 'yg', 'sering', 'aku', 'tanya', 'tanya', 'tiap', 'liat', 'org', 'kesurupan']",<FreqDist with 123 samples and 206 outcomes>,"['perusahaan', 'kerja', 'ku', 'aja', 'ngalamin', 'kesurupan', 'masal', 'senior', 'ku', 'emang', 'kali', 'karyawan', 'emnag', 'liatmerasakan', 'jd', 'suka', 'pingsan', 'kejadian', 'org', 'bawa', 'ruang', 'an', 'kerja', 'karyawan', 'org', 'kesurupan', 'udh', 'dri', 'pintu', 'ruang', 'an', 'wkwk', 'berasa', 'masuk', 'film', 'horror', 'krn', 'menitdetik', 'teriak', 'trs', 'mikir', 'quotini', 'kesurupan', 'krn', 'setan', 'gimanaquot', 'menyimpulkan', 'quotoh', 'emng', 'kali', 'ya', 'org', 'liat', 'sampe', 'pingsan', 'krn', 'saking', 'kuat', 'energi', 'merekaquot', 'hahahaha', 'ngide', 'bgttttbrtapi', 'temen', 'ku', 'kesurupan', 'mulu', 'sadar', 'lihat', 'emang', 'liat', 'sosok', 'gimana', 'quotengga', 'liat', 'perasaan', 'beda', 'trs', 'ya', 'ngendaliin', 'ajaquot', 'tuh', 'krn', 'kaget', 'cemas', 'jdi', 'tuh', 'mudah', 'kuasai', 'mksd', 'tuh', 'beneran', 'masuk', 'manusia', 'liat', 'org', 'kesurupan']","['perusahaan', 'kerja', 'aku', 'aja', 'ngalamin', 'kesurupan', 'masal', 'senior', 'aku', 'emang', 'sekali', 'karyawan', 'emnag', 'liatmerasakan', 'jadi', 'suka', 'pingsan', 'kejadian', 'orang', 'bawa', 'ruang', 'an', 'kerja', 'karyawan', 'orang', 'kesurupan', 'sudah', 'dri', 'pintu', 'ruang', 'an', 'wkwk', 'berasa', 'masuk', 'film', 'horror', 'karena', 'menitdetik', 'teriak', 'trs', 'mikir', 'quotini', 'kesurupan', 'karena', 'setan', 'gimanaquot', 'menyimpulkan', 'quotoh', 'emng', 'sekali', 'ya', 'orang', 'lihat', 'sampe', 'pingsan', 'karena', 'saking', 'kuat', 'energi', 'merekaquot', 'haha', 'ngide', 'bgttttbrtapi', 'temen', 'aku', 'kesurupan', 'mulu', 'sadar', 'lihat', 'emang', 'lihat', 'sosok', 'gimana', 'quotengga', 'lihat', 'perasaan', 'beda', 'trs', 'ya', 'ngendaliin', 'ajaquot', 'itu', 'karena', 'kaget', 'cemas', 'jadi', 'itu', 'mudah', 'kuasai', 'mksd', 'itu', 'beneran', 'masuk', 'manusia', 'lihat', 'orang', 'kesurupan']"
573,2024-08-11T04:03:51Z,@marjookie,ncc riset darimana itu kunti laki baru tau gue,0,"['ncc', 'riset', 'darimana', 'itu', 'kunti', 'laki', 'baru', 'tau', 'gue']",<FreqDist with 9 samples and 9 outcomes>,"['ncc', 'riset', 'darimana', 'kunti', 'laki', 'tau', 'gue']","['ncc', 'riset', 'darimana', 'kuntilanak', 'laki', 'tahu', 'gue']"
574,2024-08-11T03:59:57Z,@agnirahma2066,tiba tiba banget sandy,0,"['tiba', 'tiba', 'banget', 'sandy']",<FreqDist with 3 samples and 4 outcomes>,['sandy'],['sandy']
575,2024-08-11T03:59:40Z,@eyyesmileno,nonton episode ini ketawa mulu ga ada merinding merindingnya ahahha,3,"['nonton', 'episode', 'ini', 'ketawa', 'mulu', 'ga', 'ada', 'merinding', 'merindingnya', 'ahahha']",<FreqDist with 10 samples and 10 outcomes>,"['nonton', 'episode', 'ketawa', 'mulu', 'merinding', 'merindingnya', 'ahahha']","['nonton', 'episode', 'ketawa', 'mulu', 'merinding', 'merindingnya', 'ahahha']"
576,2024-08-11T03:52:25Z,@theyouall,coba sama maxwell kak,0,"['coba', 'sama', 'maxwell', 'kak']",<FreqDist with 4 samples and 4 outcomes>,"['coba', 'maxwell', 'kak']","['coba', 'maxwell', 'kakak']"
577,2024-08-11T03:51:57Z,@EddycharnelgucianEddy,kak nessie sandy nahan salting itu,0,"['kak', 'nessie', 'sandy', 'nahan', 'salting', 'itu']",<FreqDist with 6 samples and 6 outcomes>,"['kak', 'nessie', 'sandy', 'nahan', 'salting']","['kakak', 'nessie', 'sandy', 'nahan', 'salting']"
578,2024-08-11T03:51:10Z,@iikkeewahyucupes8608,ngomong soal kesurupan masal dulu waktu aku smp kelas pas hari jumat ada upacara serah terima bendera osis tiba ada siswa yang pingsan gak lama dia teriak belum ada menit ada lagi yang gitu sampe kurang lebih siswa yang kesurupan ada yg ngamuk ada yg teriak ada yang cakar kayak monyet suasananya bener keos banget waktu itu upacara di tunda para siswa lain di pulangkan kebetulan aku jadi anggota osis baru jadi gabisa langsung pulang sama yang lain dan ternyata penyebab kesurupan masal itu karena ada pohon beringin besar di belakang sekolah itu di tebang jadi penghuni sana marah,0,"['ngomong', 'soal', 'kesurupan', 'masal', 'dulu', 'waktu', 'aku', 'smp', 'kelas', 'pas', 'hari', 'jumat', 'ada', 'upacara', 'serah', 'terima', 'bendera', 'osis', 'tiba', 'ada', 'siswa', 'yang', 'pingsan', 'gak', 'lama', 'dia', 'teriak', 'belum', 'ada', 'menit', 'ada', 'lagi', 'yang', 'gitu', 'sampe', 'kurang', 'lebih', 'siswa', 'yang', 'kesurupan', 'ada', 'yg', 'ngamuk', 'ada', 'yg', 'teriak', 'ada', 'yang', 'cakar', 'kayak', 'monyet', 'suasananya', 'bener', 'keos', 'banget', 'waktu', 'itu', 'upacara', 'di', 'tunda', 'para', 'siswa', 'lain', 'di', 'pulangkan', 'kebetulan', 'aku', 'jadi', 'anggota', 'osis', 'baru', 'jadi', 'gabisa', 'langsung', 'pulang', 'sama', 'yang', 'lain', 'dan', 'ternyata', 'penyebab', 'kesurupan', 'masal', 'itu', 'karena', 'ada', 'pohon', 'beringin', 'besar', 'di', 'belakang', 'sekolah', 'itu', 'di', 'tebang', 'jadi', 'penghuni', 'sana', 'marah']",<FreqDist with 69 samples and 99 outcomes>,"['ngomong', 'kesurupan', 'masal', 'smp', 'kelas', 'jumat', 'upacara', 'serah', 'terima', 'bendera', 'osis', 'siswa', 'pingsan', 'gak', 'teriak', 'menit', 'gitu', 'sampe', 'siswa', 'kesurupan', 'ngamuk', 'teriak', 'cakar', 'kayak', 'monyet', 'suasananya', 'bener', 'keos', 'upacara', 'tunda', 'siswa', 'pulangkan', 'anggota', 'osis', 'gabisa', 'langsung', 'pulang', 'penyebab', 'kesurupan', 'masal', 'pohon', 'beringin', 'sekolah', 'tebang', 'penghuni', 'marah']","['ngomong', 'kesurupan', 'masal', 'smp', 'kelas', 'jumat', 'upacara', 'serah', 'terima', 'bendera', 'osis', 'siswa', 'pingsan', 'tidak', 'teriak', 'menit', 'gitu', 'sampe', 'siswa', 'kesurupan', 'ngamuk', 'teriak', 'cakar', 'kayak', 'monyet', 'suasananya', 'bener', 'keos', 'upacara', 'tunda', 'siswa', 'pulangkan', 'anggota', 'osis', 'gabisa', 'langsung', 'pulang', 'penyebab', 'kesurupan', 'masal', 'pohon', 'beringin', 'sekolah', 'tebang', 'penghuni', 'marah']"
579,2024-08-11T03:48:08Z,@dewiwulandari8124,cerita horor pas masa kuliah waktu itu ada jam pelajaran yang dirubah jadi kita semua hari jumat harus masuk yang biasanya bisa ditarik jamnya ga bisa karena dosen ada jadwal lain kita namanya mahasiswa nurut aja sampailah di hari jumat pagi kita masuk kelas waktu itu masuk kelas jam wib dan tentu pasti ada yang datang terlambat ditengah pembelajaran ada beberapa teman yang baru datang dan saat dosen lagi mau absen tibatiba pintu kelas ke buka seakanakan ada yang baru datang waktu pintunya kebuka kita semua menoleh kearah pintu tapi setelah beberapa saat ko gaada yang masuk tapi pintu masih ke buka kita semua saling tatap dan melihat begitu pun dengan dosen pas dosen bilang ya udah kalau mau ikut belajar masuk aja pintu yang tadinya ke buka langsung tutup rapat dan kita semua hening gaada suara setelah diabsen dosen menjelaskan lagi materi kita semua pun diskusi lagi tanpa mikir yang aneh selang beberapa saat dosen pun menghentikan materinya dan minta kita semua buat bubar dari kelas sembari bilang sebelum bubar kita baca doa terlebih dulu yang ga biasanya nih kaya ko tibatiba banget fyi pintunya ini dari kaca gitu jadi kalau dibuka harus dengan kekuatan tenaga dalam yang ada karet kebayangkan ya kalau pake logika kita di lantai disitu gaada akses ventilasi besar gaada angin tapi pintu itu bisa ke buka sendiri dan waktunya pagi hari apa ga aneh dan setelah kejadian itu kita dibubarin kelas dan sesudahnya kita jadi jarang pake kelas itu kalau mau ada tambahan kelas jujur pas kita bubar suasana kelas kaya mencekam gitu kita semua hanya bisa diam keluar kelas dengan tenang gaada yang ngomong pas dilantai bawah baru saling cerita dan kita cerita ke mahasiswa yang biasa pake gedung itu ternyata benar kalau dilantai tuh ada penunggunya dan suka ikut masuk kelas katanya asli merinding langsung pas diceritain masih ada untungnya kita kelas pagi ga kebayang kalau itu kelasnya sore hari,1,"['cerita', 'horor', 'pas', 'masa', 'kuliah', 'waktu', 'itu', 'ada', 'jam', 'pelajaran', 'yang', 'dirubah', 'jadi', 'kita', 'semua', 'hari', 'jumat', 'harus', 'masuk', 'yang', 'biasanya', 'bisa', 'ditarik', 'jamnya', 'ga', 'bisa', 'karena', 'dosen', 'ada', 'jadwal', 'lain', 'kita', 'namanya', 'mahasiswa', 'nurut', 'aja', 'sampailah', 'di', 'hari', 'jumat', 'pagi', 'kita', 'masuk', 'kelas', 'waktu', 'itu', 'masuk', 'kelas', 'jam', 'wib', 'dan', 'tentu', 'pasti', 'ada', 'yang', 'datang', 'terlambat', 'ditengah', 'pembelajaran', 'ada', 'beberapa', 'teman', 'yang', 'baru', 'datang', 'dan', 'saat', 'dosen', 'lagi', 'mau', 'absen', 'tibatiba', 'pintu', 'kelas', 'ke', 'buka', 'seakanakan', 'ada', 'yang', 'baru', 'datang', 'waktu', 'pintunya', 'kebuka', 'kita', 'semua', 'menoleh', 'kearah', 'pintu', 'tapi', 'setelah', 'beberapa', 'saat', 'ko', 'gaada', 'yang', 'masuk', 'tapi', 'pintu', 'masih', 'ke', 'buka', 'kita', 'semua', 'saling', 'tatap', 'dan', 'melihat', 'begitu', 'pun', 'dengan', 'dosen', 'pas', 'dosen', 'bilang', 'ya', 'udah', 'kalau', 'mau', 'ikut', 'belajar', 'masuk', 'aja', 'pintu', 'yang', 'tadinya', 'ke', 'buka', 'langsung', 'tutup', 'rapat', 'dan', 'kita', 'semua', 'hening', 'gaada', 'suara', 'setelah', 'diabsen', 'dosen', 'menjelaskan', 'lagi', 'materi', 'kita', 'semua', 'pun', 'diskusi', 'lagi', 'tanpa', 'mikir', 'yang', 'aneh', 'selang', 'beberapa', 'saat', 'dosen', 'pun', 'menghentikan', 'materinya', 'dan', 'minta', 'kita', 'semua', 'buat', 'bubar', 'dari', 'kelas', 'sembari', 'bilang', 'sebelum', 'bubar', 'kita', 'baca', 'doa', 'terlebih', 'dulu', 'yang', 'ga', 'biasanya', 'nih', 'kaya', 'ko', 'tibatiba', 'banget', 'fyi', 'pintunya', 'ini', 'dari', 'kaca', 'gitu', 'jadi', 'kalau', 'dibuka', 'harus', 'dengan', 'kekuatan', 'tenaga', 'dalam', 'yang', 'ada', 'karet', 'kebayangkan', 'ya', 'kalau', 'pake', 'logika', 'kita', 'di', 'lantai', 'disitu', 'gaada', 'akses', 'ventilasi', 'besar', 'gaada', 'angin', 'tapi', 'pintu', 'itu', 'bisa', 'ke', 'buka', 'sendiri', 'dan', 'waktunya', 'pagi', 'hari', 'apa', 'ga', 'aneh', 'dan', 'setelah', 'kejadian', 'itu', 'kita', 'dibubarin', 'kelas', 'dan', 'sesudahnya', 'kita', 'jadi', 'jarang', 'pake', 'kelas', 'itu', 'kalau', 'mau', 'ada', 'tambahan', 'kelas', 'jujur', 'pas', 'kita', 'bubar', 'suasana', 'kelas', 'kaya', 'mencekam', 'gitu', 'kita', 'semua', 'hanya', 'bisa', 'diam', 'keluar', 'kelas', 'dengan', 'tenang', 'gaada', 'yang', 'ngomong', 'pas', 'dilantai', 'bawah', 'baru', 'saling', 'cerita', 'dan', 'kita', 'cerita', 'ke', 'mahasiswa', 'yang', 'biasa', 'pake', 'gedung', 'itu', 'ternyata', 'benar', 'kalau', 'dilantai', 'tuh', 'ada', 'penunggunya', 'dan', 'suka', 'ikut', 'masuk', 'kelas', 'katanya', 'asli', 'merinding', 'langsung', 'pas', 'diceritain', 'masih', 'ada', 'untungnya', 'kita', 'kelas', 'pagi', 'ga', 'kebayang', 'kalau', 'itu', 'kelasnya', 'sore', 'hari']",<FreqDist with 157 samples and 318 outcomes>,"['cerita', 'horor', 'kuliah', 'jam', 'pelajaran', 'dirubah', 'jumat', 'masuk', 'ditarik', 'jamnya', 'dosen', 'jadwal', 'namanya', 'mahasiswa', 'nurut', 'aja', 'sampailah', 'jumat', 'pagi', 'masuk', 'kelas', 'masuk', 'kelas', 'jam', 'wib', 'terlambat', 'ditengah', 'pembelajaran', 'teman', 'dosen', 'absen', 'tibatiba', 'pintu', 'kelas', 'buka', 'seakanakan', 'pintunya', 'kebuka', 'menoleh', 'kearah', 'pintu', 'ko', 'gaada', 'masuk', 'pintu', 'buka', 'tatap', 'dosen', 'dosen', 'bilang', 'ya', 'udah', 'belajar', 'masuk', 'aja', 'pintu', 'buka', 'langsung', 'tutup', 'rapat', 'hening', 'gaada', 'suara', 'diabsen', 'dosen', 'materi', 'diskusi', 'mikir', 'aneh', 'selang', 'dosen', 'menghentikan', 'materinya', 'bubar', 'kelas', 'sembari', 'bilang', 'bubar', 'baca', 'doa', 'nih', 'kaya', 'ko', 'tibatiba', 'fyi', 'pintunya', 'kaca', 'gitu', 'dibuka', 'kekuatan', 'tenaga', 'karet', 'kebayangkan', 'ya', 'pake', 'logika', 'lantai', 'disitu', 'gaada', 'akses', 'ventilasi', 'gaada', 'angin', 'pintu', 'buka', 'pagi', 'aneh', 'kejadian', 'dibubarin', 'kelas', 'jarang', 'pake', 'kelas', 'tambahan', 'kelas', 'jujur', 'bubar', 'suasana', 'kelas', 'kaya', 'mencekam', 'gitu', 'diam', 'kelas', 'tenang', 'gaada', 'ngomong', 'dilantai', 'cerita', 'cerita', 'mahasiswa', 'pake', 'gedung', 'dilantai', 'tuh', 'penunggunya', 'suka', 'masuk', 'kelas', 'asli', 'merinding', 'langsung', 'diceritain', 'untungnya', 'kelas', 'pagi', 'kebayang', 'kelasnya', 'sore']","['cerita', 'horor', 'kuliah', 'jam', 'pelajaran', 'dirubah', 'jumat', 'masuk', 'ditarik', 'jamnya', 'dosen', 'jadwal', 'namanya', 'mahasiswa', 'nurut', 'aja', 'sampailah', 'jumat', 'pagi', 'masuk', 'kelas', 'masuk', 'kelas', 'jam', 'wib', 'terlambat', 'ditengah', 'pembelajaran', 'teman', 'dosen', 'absen', 'tibatiba', 'pintu', 'kelas', 'buka', 'seakanakan', 'pintunya', 'kebuka', 'menoleh', 'kearah', 'pintu', 'ko', 'gaada', 'masuk', 'pintu', 'buka', 'tatap', 'dosen', 'dosen', 'bilang', 'ya', 'udah', 'belajar', 'masuk', 'aja', 'pintu', 'buka', 'langsung', 'tutup', 'rapat', 'hening', 'gaada', 'suara', 'diabsen', 'dosen', 'materi', 'diskusi', 'mikir', 'aneh', 'selang', 'dosen', 'menghentikan', 'materinya', 'bubar', 'kelas', 'sembari', 'bilang', 'bubar', 'baca', 'doa', 'nih', 'seperti', 'ko', 'tibatiba', 'fyi', 'pintunya', 'kaca', 'gitu', 'dibuka', 'kekuatan', 'tenaga', 'karet', 'kebayangkan', 'ya', 'pake', 'logika', 'lantai', 'disitu', 'gaada', 'akses', 'ventilasi', 'gaada', 'angin', 'pintu', 'buka', 'pagi', 'aneh', 'kejadian', 'dibubarin', 'kelas', 'jarang', 'pake', 'kelas', 'tambahan', 'kelas', 'jujur', 'bubar', 'suasana', 'kelas', 'seperti', 'mencekam', 'gitu', 'diam', 'kelas', 'tenang', 'gaada', 'ngomong', 'dilantai', 'cerita', 'cerita', 'mahasiswa', 'pake', 'gedung', 'dilantai', 'itu', 'penunggunya', 'suka', 'masuk', 'kelas', 'asli', 'merinding', 'langsung', 'diceritain', 'untungnya', 'kelas', 'pagi', 'kebayang', 'kelasnya', 'sore']"
580,2024-08-11T03:46:14Z,@ulanindry99,serem banget merindingggg,0,"['serem', 'banget', 'merindingggg']",<FreqDist with 3 samples and 3 outcomes>,"['serem', 'merindingggg']","['serem', 'merindingggg']"
581,2024-08-11T03:46:12Z,@hanayerissa7378,soon sama maxwell kakkk,0,"['soon', 'sama', 'maxwell', 'kakkk']",<FreqDist with 4 samples and 4 outcomes>,"['soon', 'maxwell', 'kakkk']","['soon', 'maxwell', 'kakkk']"
582,2024-08-11T03:26:45Z,@faizdwiprasetya7163,anjoy lab tekkim ub kuh ada hantunya ternyata,0,"['anjoy', 'lab', 'tekkim', 'ub', 'kuh', 'ada', 'hantunya', 'ternyata']",<FreqDist with 8 samples and 8 outcomes>,"['anjoy', 'lab', 'tekkim', 'ub', 'kuh', 'hantunya']","['anjoy', 'lab', 'tekkim', 'ub', 'kuh', 'hantunya']"
583,2024-08-11T03:23:26Z,@atalasmara,sama maxwell dong,0,"['sama', 'maxwell', 'dong']",<FreqDist with 3 samples and 3 outcomes>,['maxwell'],['maxwell']
584,2024-08-11T03:22:59Z,@aurelpalavi,ka coba bahas tentang agama kristen advent yg gereja nya hari sabtu dan gak makan anjing babi,2,"['ka', 'coba', 'bahas', 'tentang', 'agama', 'kristen', 'advent', 'yg', 'gereja', 'nya', 'hari', 'sabtu', 'dan', 'gak', 'makan', 'anjing', 'babi']",<FreqDist with 17 samples and 17 outcomes>,"['ka', 'coba', 'bahas', 'agama', 'kristen', 'advent', 'gereja', 'sabtu', 'gak', 'makan', 'anjing', 'babi']","['kakak', 'coba', 'bahas', 'agama', 'kristen', 'advent', 'gereja', 'sabtu', 'tidak', 'makan', 'anjing', 'babi']"
585,2024-08-11T03:19:42Z,@chanissapurwaningrum1697,kak risa pliss ajak sandy penelusuran dia mau liat orang kesurupan,0,"['kak', 'risa', 'pliss', 'ajak', 'sandy', 'penelusuran', 'dia', 'mau', 'liat', 'orang', 'kesurupan']",<FreqDist with 11 samples and 11 outcomes>,"['kak', 'risa', 'pliss', 'ajak', 'sandy', 'penelusuran', 'liat', 'orang', 'kesurupan']","['kakak', 'risa', 'tolong', 'ajak', 'sandy', 'penelusuran', 'lihat', 'orang', 'kesurupan']"
586,2024-08-11T03:19:05Z,@unknown-tb8xc,ayooo buat youtube channel sandyyyy,1,"['ayooo', 'buat', 'youtube', 'channel', 'sandyyyy']",<FreqDist with 5 samples and 5 outcomes>,"['ayooo', 'youtube', 'channel', 'sandyyyy']","['ayooo', 'youtube', 'channel', 'sandyyyy']"
587,2024-08-11T03:18:48Z,@xanralonga7139,sudah lama nonton neror tapi karena ada sandy jadi makin semangattttt dan rewatch terusbrbtw ini yang harusnya seram jadi banyak ketawanya plislah quothantu indo kreatif bangetquot,2,"['sudah', 'lama', 'nonton', 'neror', 'tapi', 'karena', 'ada', 'sandy', 'jadi', 'makin', 'semangattttt', 'dan', 'rewatch', 'terusbrbtw', 'ini', 'yang', 'harusnya', 'seram', 'jadi', 'banyak', 'ketawanya', 'plislah', 'quothantu', 'indo', 'kreatif', 'bangetquot']",<FreqDist with 25 samples and 26 outcomes>,"['nonton', 'neror', 'sandy', 'semangattttt', 'rewatch', 'terusbrbtw', 'seram', 'ketawanya', 'plislah', 'quothantu', 'indo', 'kreatif', 'bangetquot']","['nonton', 'neror', 'sandy', 'semangattttt', 'rewatch', 'terusbrbtw', 'seram', 'ketawanya', 'plislah', 'quothantu', 'indo', 'kreatif', 'bangetquot']"
588,2024-08-11T03:15:33Z,@flpppyyy,that  quotkalo pulang ga gpa quot like woowwwwww,0,"['that', 'quotkalo', 'pulang', 'ga', 'gpa', 'quot', 'like', 'woowwwwww']",<FreqDist with 8 samples and 8 outcomes>,"['that', 'quotkalo', 'pulang', 'gpa', 'quot', 'like', 'woowwwwww']","['that', 'quotkalo', 'pulang', 'gpa', 'quot', 'like', 'woowwwwww']"
589,2024-08-11T03:11:46Z,@user-hk1kf5hy5s,fix harus undang sandy ke penyusuran ke gedung angker sih,2,"['fix', 'harus', 'undang', 'sandy', 'ke', 'penyusuran', 'ke', 'gedung', 'angker', 'sih']",<FreqDist with 9 samples and 10 outcomes>,"['fix', 'undang', 'sandy', 'penyusuran', 'gedung', 'angker', 'sih']","['fix', 'undang', 'sandy', 'penyusuran', 'gedung', 'angker', 'sih']"
590,2024-08-11T03:22:38Z,@unknown-tb8xc,iyaa bener bgt soalnya sandy logis bgt jdi pasti bakalan bener seruu,0,"['iyaa', 'bener', 'bgt', 'soalnya', 'sandy', 'logis', 'bgt', 'jdi', 'pasti', 'bakalan', 'bener', 'seruu']",<FreqDist with 10 samples and 12 outcomes>,"['iyaa', 'bener', 'bgt', 'sandy', 'logis', 'bgt', 'jdi', 'bener', 'seruu']","['iyaa', 'bener', 'banget', 'sandy', 'logis', 'banget', 'jadi', 'bener', 'seruu']"
591,2024-08-11T03:11:34Z,@linggarasabaranti6669,ness knp ya video km ga pernah masuk feed aku padahal aku subs dan rajin nonton jadinya harus search dulu dan kalo lupa ketinggal banyak video sooo sadde,0,"['ness', 'knp', 'ya', 'video', 'km', 'ga', 'pernah', 'masuk', 'feed', 'aku', 'padahal', 'aku', 'subs', 'dan', 'rajin', 'nonton', 'jadinya', 'harus', 'search', 'dulu', 'dan', 'kalo', 'lupa', 'ketinggal', 'banyak', 'video', 'sooo', 'sadde']",<FreqDist with 25 samples and 28 outcomes>,"['ness', 'knp', 'ya', 'video', 'km', 'masuk', 'feed', 'subs', 'rajin', 'nonton', 'search', 'kalo', 'lupa', 'ketinggal', 'video', 'sooo', 'sadde']","['nessie', 'knp', 'ya', 'video', 'km', 'masuk', 'feed', 'subs', 'rajin', 'nonton', 'search', 'jika', 'lupa', 'ketinggal', 'video', 'sooo', 'sadde']"
592,2024-08-11T03:10:31Z,@Rain-wu5ce,quotlebih baik kita ngelanjutin pekerjaan kita sendiri sii kayak lu tuu ga pentingquot gue ketawaa bangeettt sand,4,"['quotlebih', 'baik', 'kita', 'ngelanjutin', 'pekerjaan', 'kita', 'sendiri', 'sii', 'kayak', 'lu', 'tuu', 'ga', 'pentingquot', 'gue', 'ketawaa', 'bangeettt', 'sand']",<FreqDist with 16 samples and 17 outcomes>,"['quotlebih', 'ngelanjutin', 'pekerjaan', 'sii', 'kayak', 'lu', 'tuu', 'pentingquot', 'gue', 'ketawaa', 'bangeettt', 'sand']","['quotlebih', 'ngelanjutin', 'pekerjaan', 'sii', 'kayak', 'lu', 'tuu', 'pentingquot', 'gue', 'ketawaa', 'bangeettt', 'sandy']"
593,2024-08-11T03:06:38Z,@SydiraDira,next bikin nerror bareng axel kak ness,2,"['next', 'bikin', 'nerror', 'bareng', 'axel', 'kak', 'ness']",<FreqDist with 7 samples and 7 outcomes>,"['next', 'bikin', 'nerror', 'bareng', 'axel', 'kak', 'ness']","['next', 'bikin', 'nerror', 'bareng', 'axel', 'kakak', 'nessie']"
594,2024-08-11T03:06:07Z,@evendy_edy1211,kuntilanak cowok gay bjir,0,"['kuntilanak', 'cowok', 'gay', 'bjir']",<FreqDist with 4 samples and 4 outcomes>,"['kuntilanak', 'cowok', 'gay', 'bjir']","['kuntilanak', 'cowok', 'gay', 'bjir']"
595,2024-08-11T03:05:58Z,@sabilavar5489,wadidaw wakacaw,0,"['wadidaw', 'wakacaw']",<FreqDist with 2 samples and 2 outcomes>,"['wadidaw', 'wakacaw']","['wadidaw', 'wakacaw']"
596,2024-08-11T03:03:34Z,@rimasuherman9536,sandyyy,0,['sandyyy'],<FreqDist with 1 samples and 1 outcomes>,['sandyyy'],['sandyyy']
597,2024-08-11T03:02:28Z,@claauyucil,sandyyy,0,['sandyyy'],<FreqDist with 1 samples and 1 outcomes>,['sandyyy'],['sandyyy']
598,2024-08-11T02:57:45Z,@cahaya10120,apa next cerita horor di kantor,0,"['apa', 'next', 'cerita', 'horor', 'di', 'kantor']",<FreqDist with 6 samples and 6 outcomes>,"['next', 'cerita', 'horor', 'kantor']","['next', 'cerita', 'horor', 'kantor']"
